product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/head-over-heels-flannel-button-down-shirt?color=038,Head Over Heels Flannel Button-Down Shirt,"Totally basic, totally necessary, BDG is Urban Outfitters' true staple collection. Borrowing style tips from the collegiate crowd, BDG gives classic denim fits an original twist.",59,44b855cd-1d4a-4b44-b99b-726b6c06a974,shirt
https://www.nuuly.com/rent/products/ruched-sleeveless-dress?color=052,Ruched Sleeveless Dress,"For weekends and workouts, lounging and living, Daily Practice by Anthropologie ensures that ease is always on the agenda. From activewear and fitness essentials to versatile apparel and loungewear, this exclusive collection is designed to do it all - or nothing at all - however your day plays out.",88,0392492c-4aca-449e-9e83-be8fb59cb4fd,dress
https://www.nuuly.com/rent/products/robbie-maxi-dress?color=048,Robbie Maxi Dress,Hansen & Gretel brings a masculin/feminin style to uncomplicated and flattering garments. ,229,d5e28864-5489-4c32-a8a3-5391d67aeb48,dress
https://www.nuuly.com/rent/products/winder-knit-top?color=060,Winder Knit Top,"Nuuly collabed with Ronny Kobo to bring you a capsule collection only available here. Nuuly x Ronny Kobo features classic silhouettes, bold prints + versatile pieces with a slight edge.",337,84a3d585-71d9-48a7-83f0-028e7f59c195,top
https://www.nuuly.com/rent/products/vegan-leather-cargo-overalls?color=001,Vegan Leather Cargo Overalls,"Meaning ""with the girls"" in French, Avec Les Filles combines playful sophistication with aspirational design to create feminine pieces featuring moody florals and modern details. ",120,e026377a-c9bb-4386-8f23-773a28157b47,overalls
https://www.nuuly.com/rent/products/glenn-faux-fur-mix-coat?color=001,Glenn Faux Fur Mix Coat,"Never trendy, environmentally conscious and cruelty-free living is Noize's ethos. They're making PETA-approved vegan furs and leather alternatives and using recycled fill + plastic for all their outerwear styles. Wear them to look and feel good. ",280,2115d5bb-67c3-4e3a-9248-9415e3d35f68,coat
https://www.nuuly.com/rent/products/checker-terry-oversized-button-down?color=030,Checker Terry Oversized Button Down,"Gathering inspiration from the needs of the modern woman, ONA creates easy-care performance wear with a sophisticated and minimalist aesthetic.",150,7ff3bd04-2254-4e89-b9f0-1390839dbd07,down
https://www.nuuly.com/rent/products/serena-zip-front-top?color=001,Serena Zip Front Top,,79,351b463b-fbd0-462a-9a5b-582d9c5054d3,top
https://www.nuuly.com/rent/products/shimmer-knit-bolero?color=070,Shimmer Knit Bolero,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",68,17a4c575-8ed8-437a-bbf1-3b14f8606f5c,bolero
https://www.nuuly.com/rent/products/sardinia-layered-coat?color=224,Sardinia Layered Coat,"Unreal Fur is a Melbourne-based, vegan fur label brought to life in 2011 with one clear goal: end the use of real fur in the fashion industry by providing high quality, on-trend faux fur styles. They have a strong history of collaborating with other like-minded organizations, individuals and artists that share a similar attitude about the future of fashion. ",499,01e9ad72-128a-4d0c-9e1d-9f5a79eb4a7e,coat
https://www.nuuly.com/rent/products/karine-oversized-knit-cardigan?color=040,Karine Oversized Knit Cardigan,"Featuring unexpected patterns, coordinated sets and statement sweaters, Ciebon specializes in elevated basics with a powerful yet feminine aesthetic. ",98,61b83bae-056b-4dd9-a34a-4a8ac9bd984d,cardigan
https://www.nuuly.com/rent/products/carys-mock-neck-sweater?color=060,Carys Mock Neck Sweater,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",98,bef4e45f-ef64-4d62-a7a9-e433aa572d38,sweater
https://www.nuuly.com/rent/products/sheer-floral-sweater?color=001,Sheer Floral Sweater,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",118,a74d23ac-405f-4460-b69f-924c1a419e06,sweater
https://www.nuuly.com/rent/products/carleton-knit-longline-blazer?color=029,Carleton Knit Longline Blazer,"Contemporary yet timeless, Sanctuary embodies carefree California style and edgy East Coast fashion equally, featuring versatile cool-girl silhouettes that go from day to night with ease.",149,0ac6cfe7-0af4-4a11-9f96-e6655fda4ab7,blazer
https://www.nuuly.com/rent/products/mixed-print-button-front-maxi-dress?color=266,Mixed Print Button Front Maxi Dress,,240,cf1833ce-6f6d-4a50-aa40-102827fc5c5d,dress
https://www.nuuly.com/rent/products/kara-faux-fur-coat?color=001,Kara Faux Fur Coat,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",198,ec65c0dc-8b3c-447a-a1ea-4fb75a5a56e3,coat
https://www.nuuly.com/rent/products/finer-things-printed-midi-dress?color=072,Finer Things Printed Midi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,2fd2a1fb-4c17-47f1-9471-e79510b5a870,dress
https://www.nuuly.com/rent/products/the-katerina-button-front-dress-velvet-edition?color=009,The Katerina Button-Front Dress: Velvet Edition,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go.",228,8856a895-e986-4788-814f-b058a0bc6384,edition
https://www.nuuly.com/rent/products/ainsley-one-shoulder-ruffle-crepe-midi-dress?color=208,Ainsley One-Shoulder Ruffle Crepe Midi Dress,"Since their Valentine's Day 2011 launch, BHLDN has become synonymous with modern-romantic looks for weddings and parties. Each piece is festive, fun to wear, and perfect for the occasion at hand. ",220,31b0d195-a6fa-45d7-bddf-eff26c3c4ff9,dress
https://www.nuuly.com/rent/products/stripe-cashmere-crew-neck-sweater?color=069,Stripe Cashmere Crew Neck Sweater,"This fashion-forward brand brings a fresh and playful twist to knitwear, offering a vibrant line crafted from sustainable cashmere. ",229,394a9a1c-0e70-4392-bf42-e053e6ce6140,sweater
https://www.nuuly.com/rent/products/camile-strapless-floral-jacquard-top?color=070,Camile Strapless Floral Jacquard Top,"Lilly Pulitzer got her start as a juice seller in Palm Beach, but her effortlessly fashionable shift dresses quickly became the main attraction. Today, her bold prints embody authentic American resortwear.",148,3dd8614f-eabd-4b88-ad84-76239acc9902,top
https://www.nuuly.com/rent/products/tulle-hem-tank-dress?color=001,Tulle-Hem Tank Dress,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",148,dbe941bc-88ae-4df2-9095-c1cfd6d40216,dress
https://www.nuuly.com/rent/products/colorblock-motif-sweater?color=049,Colorblock Motif Sweater,,195,4c90c42f-464d-4ced-bdd2-04ab35de3cfb,sweater
https://www.nuuly.com/rent/products/quilted-vegan-leather-vest?color=011,Quilted Vegan Leather Vest,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",98,5f845f70-8cca-47ba-bb73-5bf15c1ac494,vest
https://www.nuuly.com/rent/products/jay-metallic-vest?color=007,Jay Metallic Vest,"Nuuly partnered with Apparis, a cruelty-free, vegan faux fur brand based in Paris. The collab features iconic coats in exclusive-to-Nuuly colors + fabrics.",465,1cbbf858-b7b2-4eae-ba78-cf03089530f8,vest
https://www.nuuly.com/rent/products/the-alani-oversized-cashmere-mock-neck-sweater?color=011,The Alani Oversized Cashmere Mock-Neck Sweater,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",158,6b9a5320-1db7-4a69-8c9c-d9a89c7adec0,sweater
https://www.nuuly.com/rent/products/angel-eyes-maxi-dress?color=020,Angel Eyes Maxi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",228,536725c2-94e4-4783-b7f3-a2f8f653d78b,dress
https://www.nuuly.com/rent/products/tyler-ombre-chiffon-dress?color=080,Tyler Ombre Chiffon Dress,"Inspired in part by her work in the art world, Ronny Kobo's flattering, curve-hugging silhouettes' signatures include statement shoulders, side cutouts and sheer paneling.",498,51d78602-751b-4042-889c-98b2af31f7ed,dress
https://www.nuuly.com/rent/products/the-elyse-midi-slip-skirt?color=022,The Elyse Midi Slip Skirt,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",110,bb656d0f-5fb6-4520-9013-a137b66cf1a8,skirt
https://www.nuuly.com/rent/products/cap-sleeve-midi-dress?color=001,Cap Sleeve Midi Dress,,118,08a3cdec-f894-4948-82b7-a691d9800b8b,dress
https://www.nuuly.com/rent/products/olympic-greatest-hits-raglan-sweatshirt?color=009,Olympic Greatest Hits Raglan Sweatshirt,"Parks Project has a passion for the outdoors and an initiative to promote, protect and preserve public lands. Their pieces reflect this sentiment, with retro-inspired National Park logo tees and vintage apparel that help fund projects in our nation's parks.",75,9fec2584-77a1-455e-80f8-92436edb6d19,sweatshirt
https://www.nuuly.com/rent/products/ferns-insulated-pullover?color=000,Ferns Insulated Pullover,"With wild beginnings as snowboarding pals Richard and Tucker's side gig, Volcom is now generating some of the highest quality, cutting-edge apparel in the field. They're a brand favorite with skateboarders, surfers, snowboarders and good vibers—no board required.",360,5f58eb6c-a771-4c6d-8986-eeec547d1832,pullover
https://www.nuuly.com/rent/products/platinum-corset-bustier?color=001,Platinum Corset Bustier,"What began as a simple shopping destination for self-aware, alluring women, Bardot has become an iconic Australian brand that's the go-to for every type of woman. It's retained the spirit of fashion and allure, but now its throw on-and-go ease is reﬁned with styles that are designed and crafted to last.",89,a61f9f2b-aa69-4dcd-b60f-af4694919f24,bustier
https://www.nuuly.com/rent/products/sherpa-bomber-jacket?color=029,Sherpa Bomber Jacket,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",138,f37c0f9a-ca86-428b-a55e-23591a2587b7,jacket
https://www.nuuly.com/rent/products/patched-pocket-mabel-jeans?color=060,Patched Pocket Mabel Jeans,,175,f8296d48-5c53-4749-b209-e6f4befef217,jeans
https://www.nuuly.com/rent/products/americano-faux-fur-coat?color=020,Americano Faux Fur Coat,"Born from Manhattan’s edgy, effortless street style scene, [BLANKNYC] has offered endless iterations of cool-girl classics like distressed denim and timeless moto jackets since their launch in 2007. ",148,96925cbe-bcad-46fb-9016-14445e350d86,coat
https://www.nuuly.com/rent/products/long-sleeve-v-neck-metallic-high-low-dress?color=001,Long-Sleeve V-Neck Metallic High-Low Dress,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",198,1c26eb1e-6cf5-4a95-8529-b00ae75c67f4,dress
https://www.nuuly.com/rent/products/high-low-cable-knit-sweater?color=001,High Low Cable Knit Sweater,"With more than 25 years of experience in the industry, designer Shelli Segal draws inspiration from the elegant yet daring aesthetic of the West Coast woman. Her bold designs feature intricate details and evoke a feeling of timeless femininity. ",89,e9249c2e-b695-49b0-b5e6-99b1505d5c46,sweater
https://www.nuuly.com/rent/products/check-maxi-dress?color=000,Check Maxi Dress,"Featuring vibrant colors, daring prints and exquisite details, each of Payal Jain’s garments reflect the beauty and individuality of her home in Delhi, India.  ",228,42594972-6bfb-4f2a-a61e-1b4d6e6e740b,dress
