customer_userid,user_age,user_height,user_size,user_weight,user_body_type,user_color
user_8290,23,"5'7""",M,163 lbs.,Hourglass,navy
user_8291,45,"5'5""",S,140 lbs.,Hourglass,pink
user_8292,32,"5'1""",L P,180 lbs.,Pear,pink
user_8293,28,0',L,0 lbs.,Hourglass,green
user_8294,27,"5'6""",M,155 lbs.,Hourglass,green
user_8295,29,"5'1""",S,136 lbs.,Hourglass,black
user_8296,34,"5'7""",S,135 lbs.,,black
user_8297,25,"5'7""",M,150 lbs.,Hourglass,black
user_8298,32,"5'11""",S,150 lbs.,Straight,pink
user_8299,30,"5'6""",3X,265 lbs.,Apple,pink
user_8300,38,"5'2""",M P,135 lbs.,Inverted Triangle,black
user_8301,31,"5'8""",2X,220 lbs.,,black
user_8302,44,5',M P,150 lbs.,Pear,black
user_8303,23,"5'6""",M,140 lbs.,Hourglass,pink
user_8304,34,"5'8""",M,150 lbs.,Hourglass,pink
user_8305,26,"5'5""",S,148 lbs.,Hourglass,black
user_8306,34,"5'8""",1X,0 lbs.,Hourglass,black
user_8307,,"5'5""",M,,,black
user_8308,30,"5'10""",S,140 lbs.,Hourglass,pink
user_8309,34,"5'4""",XL,185 lbs.,Hourglass,black
user_8310,59,"5'6""",M,135 lbs.,Hourglass,pink
user_8311,36,"5'4""",S P,136 lbs.,Hourglass,pink
user_8312,26,"5'1""",S P,122 lbs.,Pear,black
user_8313,29,"5'2""",M P,140 lbs.,Pear,pink
user_8314,26,"5'3""",L,165 lbs.,Pear,black
user_8315,35,"5'5""",S,155 lbs.,Straight,pink
user_8316,25,"5'7""",M,145 lbs.,,black
user_8317,26,"5'4""",XXS,106 lbs.,Hourglass,pink
user_8318,22,"5'6""",S,128 lbs.,Straight,black
user_8319,29,"5'1""",XS,120 lbs.,Hourglass,black
user_8320,28,"5'6""",M,145 lbs.,Pear,pink
user_8321,31,"5'10""",2X,260 lbs.,Pear,black
user_8322,32,"5'5""",2X,270 lbs.,Pear,black
user_8323,38,"5'5""",M,155 lbs.,Straight,black
user_8324,23,"5'8""",M,180 lbs.,Hourglass,black
user_8325,31,"5'8""",M,140 lbs.,Hourglass,black
user_8326,25,"5'9""",3X,,Hourglass,pink
user_8327,42,"5'7""",XS,130 lbs.,,lilac
user_8328,55,"5'5""",M,160 lbs.,Inverted Triangle,lilac
user_8329,22,"5'9""",M,175 lbs.,Hourglass,lilac
user_8330,29,"5'8""",L,175 lbs.,Hourglass,lilac
user_8331,43,"5'5""",L,195 lbs.,Hourglass,lilac
user_8332,54,"5'6""",M,132 lbs.,,lilac
user_8333,39,"5'7""",M,190 lbs.,Pear,lilac
user_8334,32,"5'4""",XS,120 lbs.,Hourglass,lilac
user_8335,48,"5'3""",31,185 lbs.,Apple,black
user_8336,44,5',27 P,130 lbs.,,black
user_8337,36,"6'1""",29 Tall,180 lbs.,Hourglass,black
user_8338,52,"5'4""",27,138 lbs.,Hourglass,black
user_8339,49,"5'3""",30,175 lbs.,Hourglass,black
user_8340,56,"5'4""",27 P,125 lbs.,Straight,black
user_8341,,"5'7""",27,,,black
user_8342,55,"5'3""",32 P,170 lbs.,Apple,black
user_8343,43,"5'6""",27,140 lbs.,Hourglass,black
user_8344,38,"5'6""",30,180 lbs.,Hourglass,black
user_8345,32,"5'7""",27,130 lbs.,Straight,black
user_8346,38,5',26 P,120 lbs.,Apple,black
user_8347,55,"6'1""",32 Tall,195 lbs.,Hourglass,black
user_8348,39,"5'2""",27 P,130 lbs.,Hourglass,black
user_8349,55,"5'9""",28,146 lbs.,Straight,black
user_8350,35,"5'6""",25,120 lbs.,Straight,black
user_8351,43,"5'1""",25 P,112 lbs.,Pear,black
user_8352,36,"5'3""",32,185 lbs.,Hourglass,black
user_8353,27,"5'5""",28,135 lbs.,Pear,black
user_8354,32,"5'4""",28,148 lbs.,Straight,black
user_8355,37,"5'9""",32,,Hourglass,black
user_8356,39,"5'4""",24,115 lbs.,Straight,black
user_8357,35,"5'8""",30 Tall,190 lbs.,Hourglass,black
user_8358,59,"5'2""",28,125 lbs.,Hourglass,black
user_8359,28,"5'5""",26,125 lbs.,Hourglass,black
user_8360,38,"5'7""",30,158 lbs.,Straight,black
user_8361,44,"5'7""",29,153 lbs.,Hourglass,black
user_8362,34,"5'5""",30,146 lbs.,Pear,black
user_8363,35,"5'7""",30,164 lbs.,Hourglass,black
user_8364,33,"5'11""",1X,265 lbs.,Pear,black & wh...
user_8365,30,"5'2""",XL,200 lbs.,Apple,black & wh...
user_8366,24,"5'8""",M,155 lbs.,Hourglass,black & wh...
user_8367,33,"5'4""",1X,200 lbs.,Hourglass,black & wh...
user_8368,46,"5'4""",L P,172 lbs.,Hourglass,black & wh...
user_8369,32,"6'3""",1X,260 lbs.,Pear,black & wh...
user_8370,,"5'3""",XL,180 lbs.,Hourglass,black & wh...
user_8371,35,"5'6""",2X,250 lbs.,Apple,black & wh...
user_8372,40,"5'10""",1X,220 lbs.,Hourglass,black & wh...
user_8373,46,"5'9""",L,185 lbs.,Hourglass,black & wh...
user_8374,37,"5'8""",1X,210 lbs.,Apple,black & wh...
user_8375,35,"5'8""",M,145 lbs.,Hourglass,black & wh...
user_8376,38,"5'4""",M P,130 lbs.,Straight,black & wh...
user_8377,,,XS,,,black & wh...
user_8378,38,"5'1""",S P,132 lbs.,Pear,black & wh...
user_8379,25,"5'5""",M,150 lbs.,Apple,black & wh...
user_8380,43,"5'5""",L,175 lbs.,Hourglass,black & wh...
user_8381,37,"5'4""",M P,164 lbs.,Hourglass,black & wh...
user_8382,40,"5'1""",M P,145 lbs.,Hourglass,black & wh...
user_8383,28,"5'7""",XS,135 lbs.,Straight,black & wh...
user_8384,27,"5'7""",M,155 lbs.,Hourglass,black & wh...
user_8385,39,"5'5""",XS,118 lbs.,Hourglass,black & wh...
user_8386,46,"5'8""",L,160 lbs.,Straight,black & wh...
user_8387,41,"5'10""",1X,240 lbs.,,black & wh...
user_8388,31,"5'8""",L,175 lbs.,Pear,black & wh...
user_8389,35,"5'7""",S,136 lbs.,Hourglass,black & wh...
user_8390,36,5',S P,103 lbs.,Hourglass,black & wh...
user_8391,27,"5'9""",1X,260 lbs.,Apple,black & wh...
user_8392,38,"5'7""",S,120 lbs.,Straight,black & wh...
user_8393,25,"5'5""",XS,115 lbs.,Hourglass,black & wh...
user_8394,33,"5'7""",S,150 lbs.,Straight,black & wh...
user_8395,32,"5'5""",L,165 lbs.,Pear,black & wh...
user_8396,42,"5'8""",S,145 lbs.,Pear,black & wh...
user_8397,39,"5'3""",S,135 lbs.,Hourglass,black & wh...
user_8398,33,"5'4""",1X,260 lbs.,Apple,black & wh...
user_8399,27,"5'8""",M,,Pear,navy
user_8400,40,"5'6""",XS,120 lbs.,Hourglass,navy
user_8401,41,"5'2""",XS P,113 lbs.,Pear,navy
user_8402,37,"5'4""",2X,275 lbs.,Apple,wine
user_8403,34,"5'9""",M,175 lbs.,Hourglass,navy
user_8404,25,"5'7""",XL,205 lbs.,Hourglass,navy
user_8405,39,"5'4""",1X,245 lbs.,Straight,navy
user_8406,56,"5'4""",S,135 lbs.,Straight,wine
user_8407,37,"5'2""",1X,230 lbs.,Hourglass,navy
user_8408,29,"5'9""",M,155 lbs.,Straight,wine
user_8409,35,5',XS,135 lbs.,Hourglass,wine
user_8410,30,"5'7""",1X,260 lbs.,Hourglass,wine
user_8411,31,"5'5""",S,139 lbs.,Hourglass,wine
user_8412,31,"5'5""",2X,275 lbs.,Hourglass,wine
user_8413,40,"5'9""",XL,215 lbs.,Apple,navy
user_8414,31,"5'5""",XL,200 lbs.,Hourglass,navy
user_8415,29,"5'3""",S,135 lbs.,Pear,navy
user_8416,38,"5'4""",3X,0 lbs.,Hourglass,wine
user_8417,47,"5'9""",1X,250 lbs.,Hourglass,wine
user_8418,32,"5'4""",S P,130 lbs.,Hourglass,wine
user_8419,34,"5'9""",XL,225 lbs.,Apple,wine
user_8420,29,6',XL,210 lbs.,Hourglass,wine
user_8421,26,"5'10""",L,168 lbs.,,wine
user_8422,28,"5'2""",XXS P,115 lbs.,Pear,wine
user_8423,30,"5'4""",S,125 lbs.,Hourglass,wine
user_8424,29,"5'3""",S,120 lbs.,Straight,wine
user_8425,,,1X,,,wine
user_8426,,"5'7""",M,,,lilac
user_8427,31,"5'10""",L,0 lbs.,Straight,lilac
user_8428,28,"5'8""",L,170 lbs.,Hourglass,lilac
user_8429,29,"5'3""",XS,110 lbs.,Pear,lilac
user_8430,25,"5'8""",S,135 lbs.,Hourglass,lilac
user_8431,41,"5'6""",L,170 lbs.,Apple,lilac
user_8432,30,"5'4""",M,132 lbs.,Straight,lilac
user_8433,43,"5'4""",S,130 lbs.,Pear,lilac
user_8434,27,"5'7""",XS,175 lbs.,Hourglass,brown
user_8435,47,"5'6""",L,235 lbs.,Pear,brown
user_8436,27,"5'5""",S,150 lbs.,Apple,brown
user_8437,30,"5'5""",L,225 lbs.,Pear,brown
user_8438,33,"5'9""",M,165 lbs.,Straight,brown
user_8439,25,"5'9""",XL,210 lbs.,Pear,brown
user_8440,29,"5'9""",S,143 lbs.,Hourglass,brown
user_8441,29,"5'7""",XS,140 lbs.,Hourglass,brown
user_8442,25,"5'1""",XS,150 lbs.,Inverted Triangle,brown
user_8443,35,"5'10""",S,175 lbs.,Straight,brown
user_8444,29,"5'3""",XS,135 lbs.,Straight,brown
user_8445,28,"5'5""",XS,130 lbs.,Hourglass,brown
user_8446,29,"5'4""",XS,114 lbs.,Straight,brown
user_8447,28,"5'4""",M,161 lbs.,Straight,brown
user_8448,35,"5'3""",XS,117 lbs.,Hourglass,wine
user_8449,,,M,,,wine
user_8450,38,"5'4""",L,185 lbs.,Inverted Triangle,wine
user_8451,41,"5'8""",M,155 lbs.,Hourglass,wine
user_8452,37,"5'6""",L,167 lbs.,Pear,wine
user_8453,27,"5'2""",M,145 lbs.,Hourglass,wine
user_8454,30,5',M,130 lbs.,Inverted Triangle,wine
user_8455,36,"5'2""",XL,210 lbs.,Straight,wine
user_8456,25,"5'6""",XS,124 lbs.,Pear,red
user_8457,35,"5'8""",XL,215 lbs.,Hourglass,red
user_8458,29,"5'7""",M,145 lbs.,Hourglass,red
user_8459,29,"5'5""",S,135 lbs.,Pear,black
user_8460,27,"5'4""",XS,125 lbs.,Hourglass,pink
user_8461,25,"5'4""",XS,200 lbs.,Hourglass,pink
user_8462,22,"5'4""",XL,215 lbs.,Apple,pink
user_8463,20,"5'5""",XS,130 lbs.,Straight,taupe
user_8464,30,"5'3""",S,135 lbs.,Hourglass,taupe
user_8465,29,"5'5""",M,145 lbs.,Hourglass,pink
user_8466,28,"5'3""",S,137 lbs.,Pear,black
user_8467,36,"5'6""",M,150 lbs.,Hourglass,black
user_8468,43,"5'4""",XS,125 lbs.,Straight,black
user_8469,48,"5'7""",S,140 lbs.,Hourglass,pink
user_8470,30,"5'4""",XS,125 lbs.,Hourglass,black
user_8471,27,"5'1""",XS,115 lbs.,Straight,pink
user_8472,37,"5'6""",L,140 lbs.,Hourglass,taupe
user_8473,26,"5'5""",L,190 lbs.,Pear,pink
user_8474,23,"5'6""",S,150 lbs.,Inverted Triangle,black
user_8475,25,"5'8""",S,135 lbs.,Hourglass,black
user_8476,29,"5'4""",31,155 lbs.,Pear,denim medi...
user_8477,30,"5'6""",29,145 lbs.,Straight,denim medi...
user_8478,53,"5'11""",30,135 lbs.,Straight,red
user_8479,22,"5'7""",29,140 lbs.,Straight,denim medi...
user_8480,34,"5'4""",32,180 lbs.,Hourglass,red
user_8481,19,"5'8""",28,150 lbs.,Hourglass,denim medi...
user_8482,35,"5'9""",30,150 lbs.,Straight,red
user_8483,25,"5'4""",28,125 lbs.,Hourglass,red
user_8484,63,"5'5""",27,138 lbs.,,denim medi...
user_8485,28,"5'3""",27,132 lbs.,Hourglass,denim medi...
user_8486,34,"5'1""",28,113 lbs.,Straight,red
user_8487,34,"5'4""",32,170 lbs.,Pear,denim medi...
user_8488,52,"5'7""",29,135 lbs.,Hourglass,denim medi...
user_8489,20,"5'7""",27,130 lbs.,Pear,denim ligh...
user_8490,39,"5'5""",24,115 lbs.,Hourglass,denim ligh...
user_8491,28,"5'5""",28,130 lbs.,Hourglass,denim ligh...
user_8492,45,,28,,Pear,denim ligh...
user_8493,32,"5'6""",29,145 lbs.,,denim ligh...
user_8494,34,"5'6""",28,140 lbs.,Apple,denim ligh...
user_8495,23,"5'3""",28,135 lbs.,Hourglass,denim ligh...
user_8496,60,"5'3""",30,150 lbs.,Pear,denim ligh...
user_8497,39,"5'7""",M,140 lbs.,Straight,dark red
user_8498,65,"5'8""",L,160 lbs.,Hourglass,dark red
user_8499,30,"5'4""",S,120 lbs.,Straight,dark red
user_8500,49,"5'4""",XL,220 lbs.,Hourglass,dark red
user_8501,38,"5'8""",S,148 lbs.,Hourglass,dark red
user_8502,46,"5'10""",L,150 lbs.,Straight,dark red
user_8503,44,"5'6""",L,180 lbs.,Hourglass,brown
user_8504,27,"5'4""",M,155 lbs.,Pear,brown
user_8505,22,"5'3""",S,,Straight,brown
user_8506,27,"5'7""",M,150 lbs.,Straight,brown
user_8507,35,"4'11""",XS,100 lbs.,Pear,brown
user_8508,28,"5'3""",S,160 lbs.,Inverted Triangle,brown
user_8509,34,"5'5""",M,130 lbs.,Straight,purple
user_8510,35,"5'1""",XS,125 lbs.,Straight,purple
user_8511,30,"5'1""",XXS P,100 lbs.,Straight,purple
user_8512,34,"5'1""",XS P,123 lbs.,Pear,purple
user_8513,36,"5'6""",M,136 lbs.,Straight,purple
user_8514,28,"5'1""",M P,133 lbs.,Pear,purple
user_8515,34,"5'4""",L,170 lbs.,Straight,purple
user_8516,29,"5'5""",M,135 lbs.,Hourglass,purple
user_8517,26,5',S P,115 lbs.,Straight,purple
user_8518,26,5',XXS P,97 lbs.,Hourglass,purple
user_8519,36,"5'10""",XL,200 lbs.,Hourglass,ivory
user_8520,32,"5'5""",S,155 lbs.,Hourglass,black
user_8521,38,"5'5""",S,130 lbs.,Inverted Triangle,black
user_8522,33,"5'4""",M,150 lbs.,Hourglass,ivory
user_8523,22,"5'4""",XS,125 lbs.,,black
user_8524,35,"5'2""",M,178 lbs.,Apple,ivory
user_8525,35,"5'4""",L,200 lbs.,Hourglass,red
user_8526,37,"5'6""",XS,125 lbs.,,red
user_8527,33,"5'7""",M,160 lbs.,Pear,ivory
user_8528,38,"5'7""",L,175 lbs.,Hourglass,black
user_8529,38,"5'9""",M,150 lbs.,Straight,ivory
user_8530,55,"5'4""",S,150 lbs.,Apple,black
user_8531,30,"5'8""",L,170 lbs.,Inverted Triangle,ivory
user_8532,33,"5'3""",XS,110 lbs.,Straight,red
user_8533,34,"5'1""",M,150 lbs.,Pear,black
user_8534,52,"5'6""",XS,126 lbs.,Straight,black
user_8535,27,6',L,0 lbs.,Straight,red
user_8536,29,"5'7""",M,140 lbs.,Hourglass,ivory
user_8537,29,"5'11""",S,147 lbs.,Hourglass,ivory
user_8538,40,"5'3""",M,155 lbs.,Hourglass,ivory
user_8539,48,"5'4""",S,131 lbs.,Hourglass,black
user_8540,22,"5'6""",XS,115 lbs.,Pear,ivory
user_8541,26,"5'5""",S,155 lbs.,Hourglass,black
user_8542,35,"5'6""",S,135 lbs.,Straight,red
user_8543,27,"5'8""",M,160 lbs.,Hourglass,black
user_8544,55,5',XS,115 lbs.,Straight,ivory
user_8545,44,"5'6""",XS,135 lbs.,Inverted Triangle,black
user_8546,56,"5'5""",M,138 lbs.,Apple,ivory
user_8547,34,"5'5""",XL,200 lbs.,Pear,black
user_8548,41,"5'2""",XS,116 lbs.,Straight,black
user_8549,26,"5'5""",S,135 lbs.,Hourglass,ivory
user_8550,25,"5'7""",S,145 lbs.,Hourglass,ivory
user_8551,23,"5'8""",S,125 lbs.,Pear,red
user_8552,27,"5'3""",S,145 lbs.,Straight,ivory
user_8553,31,"5'5""",M,194 lbs.,Hourglass,ivory
user_8554,27,"5'6""",XS,140 lbs.,Straight,ivory
user_8555,44,"5'4""",M,145 lbs.,Apple,black
user_8556,37,"5'9""",S,145 lbs.,Straight,ivory
user_8557,39,"5'6""",S,132 lbs.,Pear,ivory
user_8558,43,"5'6""",S,151 lbs.,Inverted Triangle,black
user_8559,45,"5'7""",M,0 lbs.,Hourglass,black
user_8560,26,"5'3""",L,210 lbs.,Hourglass,red
user_8561,38,"5'7""",M,142 lbs.,Straight,black
user_8562,26,"5'3""",S,100 lbs.,Straight,ivory
user_8563,44,"5'5""",M,183 lbs.,Hourglass,black
user_8564,32,"5'8""",M,180 lbs.,Pear,ivory
user_8565,41,"5'5""",S,131 lbs.,Pear,black
user_8566,40,"5'3""",XL,190 lbs.,Pear,black
user_8567,36,"5'5""",S,126 lbs.,Hourglass,black
user_8568,49,"5'4""",M,165 lbs.,Apple,black
user_8569,27,"5'8""",S,150 lbs.,Straight,ivory
user_8570,69,"5'5""",M,180 lbs.,Straight,ivory
user_8571,24,"5'2""",XS,135 lbs.,Hourglass,red
user_8572,45,"5'2""",S,117 lbs.,Straight,black
user_8573,41,"5'2""",M,165 lbs.,Pear,ivory
user_8574,25,"5'5""",M,160 lbs.,Hourglass,black
user_8575,48,"5'4""",XL,250 lbs.,Apple,red
user_8576,28,"5'3""",XL,0 lbs.,Hourglass,ivory
user_8577,45,"5'10""",L,170 lbs.,,ivory
user_8578,25,"5'5""",M,145 lbs.,Hourglass,red
user_8579,50,"5'6""",S,155 lbs.,Apple,ivory
user_8580,27,"5'8""",M,155 lbs.,Hourglass,black
user_8581,29,"5'5""",S,143 lbs.,Pear,ivory
user_8582,38,"5'7""",XS,103 lbs.,Straight,ivory
user_8583,37,"5'6""",XS,130 lbs.,Straight,ivory
user_8584,26,"5'5""",M,160 lbs.,,ivory
user_8585,64,"5'4""",S,130 lbs.,Straight,ivory
user_8586,32,"5'2""",XS,125 lbs.,Straight,ivory
user_8587,22,"5'10""",M,0 lbs.,Hourglass,ivory
user_8588,33,"5'4""",S,135 lbs.,,black
user_8589,35,"5'9""",XS,155 lbs.,Hourglass,black
user_8590,39,"5'6""",XS,145 lbs.,Pear,ivory
user_8591,42,"5'1""",M,150 lbs.,Inverted Triangle,red
user_8592,32,"5'6""",M,165 lbs.,,ivory
user_8593,26,"5'5""",XS,135 lbs.,Straight,red
user_8594,29,"5'5""",M,187 lbs.,Pear,ivory
user_8595,38,"5'11""",M,150 lbs.,Hourglass,ivory
user_8596,39,"5'6""",M,140 lbs.,Hourglass,red
user_8597,23,"5'3""",S,148 lbs.,,red
user_8598,43,"5'7""",S,135 lbs.,Straight,red
user_8599,32,"5'5""",S,140 lbs.,,black
user_8600,32,"5'2""",XS,145 lbs.,Hourglass,black
user_8601,43,"5'5""",M,180 lbs.,Straight,ivory
user_8602,25,"5'5""",XL,230 lbs.,Apple,black
user_8603,28,"5'9""",L,185 lbs.,,ivory
user_8604,38,"5'7""",30,160 lbs.,Inverted Triangle,black
user_8605,39,"5'6""",28,130 lbs.,Hourglass,black
user_8606,24,"5'8""",28,165 lbs.,Inverted Triangle,black
user_8607,41,"5'7""",28,136 lbs.,Hourglass,black
user_8608,35,"5'6""",29,150 lbs.,Straight,black
user_8609,26,"5'10""",27,148 lbs.,Hourglass,black
user_8610,43,"5'8""",26,145 lbs.,Straight,black
user_8611,32,"5'8""",28,135 lbs.,Hourglass,black
user_8612,40,"5'3""",26,119 lbs.,Inverted Triangle,black
user_8613,32,"5'3""",25,130 lbs.,Hourglass,denim medi...
user_8614,32,"5'8""",31,180 lbs.,Hourglass,denim medi...
user_8615,32,"5'5""",28,150 lbs.,Straight,denim medi...
user_8616,31,"5'7""",27,140 lbs.,Hourglass,denim medi...
user_8617,26,"5'3""",26,122 lbs.,,denim medi...
user_8618,27,"5'4""",31,175 lbs.,Hourglass,denim medi...
user_8619,18,"5'7""",29,140 lbs.,Straight,denim medi...
user_8620,28,"5'7""",27,140 lbs.,,denim medi...
user_8621,25,"5'5""",31,175 lbs.,Inverted Triangle,denim medi...
user_8622,25,"5'4""",25,125 lbs.,Hourglass,denim medi...
user_8623,33,"5'9""",28,145 lbs.,Hourglass,denim medi...
user_8624,30,"5'7""",31,165 lbs.,Inverted Triangle,denim medi...
user_8625,33,"5'5""",25,110 lbs.,Straight,denim medi...
user_8626,29,"5'8""",27,145 lbs.,Pear,denim medi...
user_8627,25,"5'3""",28,165 lbs.,Straight,denim medi...
user_8628,25,"5'6""",27,135 lbs.,Pear,denim medi...
user_8629,29,"5'2""",27,135 lbs.,Pear,denim medi...
user_8630,24,"5'2""",24,105 lbs.,Straight,denim medi...
user_8631,34,"5'8""",L,172 lbs.,Hourglass,indigo
user_8632,30,5',XS,120 lbs.,Inverted Triangle,indigo
user_8633,24,"5'3""",M,165 lbs.,Hourglass,indigo
user_8634,30,5',XS,112 lbs.,Straight,indigo
user_8635,21,"5'6""",S,140 lbs.,Straight,indigo
user_8636,25,"5'2""",XS,120 lbs.,Straight,indigo
user_8637,30,"5'1""",S,160 lbs.,,indigo
user_8638,41,"5'8""",S,145 lbs.,Hourglass,indigo
user_8639,52,"5'5""",XS,140 lbs.,Pear,indigo
user_8640,29,"5'5""",S,129 lbs.,Hourglass,indigo
user_8641,27,"5'5""",S,140 lbs.,Straight,indigo
user_8642,23,"5'3""",M,130 lbs.,Hourglass,indigo
user_8643,28,"5'5""",XS,120 lbs.,Inverted Triangle,indigo
user_8644,32,"5'2""",S,120 lbs.,Straight,indigo
user_8645,28,"5'1""",XS,110 lbs.,Hourglass,indigo
user_8646,30,"4'11""",XS,120 lbs.,Hourglass,indigo
user_8647,23,"5'4""",M,148 lbs.,Hourglass,indigo
user_8648,27,"5'5""",M,0 lbs.,Hourglass,indigo
user_8649,46,5',M,154 lbs.,Apple,indigo
user_8650,29,"5'9""",M,175 lbs.,Pear,indigo
user_8651,28,"5'3""",L,175 lbs.,Apple,indigo
user_8652,35,"5'3""",S,140 lbs.,Pear,indigo
user_8653,28,"5'3""",4,140 lbs.,Pear,cream
user_8654,40,"5'1""",12,180 lbs.,Hourglass,cream
user_8655,33,"5'9""",4,130 lbs.,Hourglass,cream
user_8656,25,"5'9""",6,155 lbs.,Hourglass,cream
user_8657,39,"5'2""",S,124 lbs.,Hourglass,black
user_8658,25,"5'5""",S,115 lbs.,Hourglass,black
user_8659,29,"5'2""",L,181 lbs.,Pear,black
user_8660,25,"5'5""",S,145 lbs.,Hourglass,black
user_8661,50,"5'6""",M,150 lbs.,Hourglass,black
user_8662,42,"5'7""",L,165 lbs.,Pear,black
user_8663,31,"5'6""",L,185 lbs.,Pear,black
user_8664,34,"5'10""",M,165 lbs.,Straight,black
user_8665,48,"5'3""",XS,105 lbs.,,black
user_8666,34,"5'3""",XS,130 lbs.,Hourglass,ivory
user_8667,57,"5'6""",M,138 lbs.,Pear,ivory
user_8668,30,"5'3""",L,160 lbs.,Apple,plum
user_8669,42,"5'8""",S,130 lbs.,Straight,plum
user_8670,29,"5'6""",M,165 lbs.,Straight,black
user_8671,29,"5'5""",M,160 lbs.,Straight,plum
user_8672,46,"5'7""",XS,125 lbs.,Straight,black
user_8673,30,"5'3""",S,140 lbs.,,plum
user_8674,45,"5'3""",M,150 lbs.,Hourglass,ivory
user_8675,46,"5'5""",M,160 lbs.,Straight,plum
user_8676,31,"5'6""",XL,180 lbs.,Hourglass,ivory
user_8677,35,"5'9""",XL,189 lbs.,Straight,ivory
user_8678,32,"5'3""",XS,120 lbs.,Hourglass,black
user_8679,38,"5'4""",M,150 lbs.,Hourglass,black
user_8680,56,"5'2""",L P,165 lbs.,Hourglass,black
user_8681,44,"5'8""",L,160 lbs.,Straight,black
user_8682,45,"5'5""",M,143 lbs.,Hourglass,black
user_8683,57,"5'8""",L,155 lbs.,Straight,ivory
user_8684,42,"5'9""",XL,,Apple,plum
user_8685,26,6',M,168 lbs.,Pear,novelty
user_8686,45,"5'2""",L,200 lbs.,Hourglass,novelty
user_8687,47,"5'3""",S,178 lbs.,Apple,novelty
user_8688,51,"5'4""",S,138 lbs.,Pear,novelty
user_8689,32,"5'6""",M,155 lbs.,Pear,novelty
user_8690,65,"5'3""",S,130 lbs.,Pear,novelty
user_8691,38,"5'2""",XS P,117 lbs.,Hourglass,novelty
user_8692,61,"5'9""",L,155 lbs.,Hourglass,novelty
user_8693,52,5',XL P,190 lbs.,Hourglass,novelty
user_8694,28,"5'4""",M,,Hourglass,novelty
user_8695,45,"5'9""",S,135 lbs.,Hourglass,black
user_8696,37,"5'1""",M P,130 lbs.,Straight,orange
user_8697,0,"5'5""",3X,240 lbs.,Apple,black
user_8698,54,"5'4""",L,158 lbs.,Hourglass,black
user_8699,48,"5'2""",1X,,Pear,black
user_8700,23,"5'3""",L P,150 lbs.,Straight,orange
user_8701,29,"5'7""",M,130 lbs.,Straight,black
user_8702,34,"5'5""",L,156 lbs.,Straight,brown
user_8703,30,"5'7""",S,119 lbs.,Pear,ivory
user_8704,29,"5'6""",S,140 lbs.,Hourglass,ivory
user_8705,31,"5'6""",M,170 lbs.,Straight,ivory
user_8706,44,"5'6""",M,135 lbs.,Hourglass,brown
user_8707,32,"5'6""",M,129 lbs.,Straight,brown
user_8708,32,5',XS,120 lbs.,Straight,green
user_8709,30,"5'6""",M,138 lbs.,Hourglass,brown
user_8710,24,6',XL,250 lbs.,Straight,brown
user_8711,27,"5'3""",M,140 lbs.,Hourglass,green
user_8712,30,"5'3""",M,150 lbs.,Pear,green
user_8713,30,"5'6""",L,,Hourglass,brown
user_8714,29,"5'2""",L,180 lbs.,Straight,ivory
user_8715,42,"5'8""",S,128 lbs.,Hourglass,ivory
user_8716,33,"5'5""",L,160 lbs.,Inverted Triangle,brown
user_8717,29,"5'7""",M,180 lbs.,Pear,green
user_8718,,"5'2""",XS,,Straight,ivory
user_8719,25,"5'6""",S,180 lbs.,Inverted Triangle,ivory
user_8720,26,"5'6""",S,130 lbs.,Pear,brown
user_8721,,,M,,,brown
user_8722,,,L,,,ivory
user_8723,34,"5'7""",S,128 lbs.,,ivory
user_8724,26,"5'10""",M,165 lbs.,Straight,ivory
user_8725,41,"5'5""",XL,0 lbs.,Pear,blue
user_8726,23,"5'3""",M,145 lbs.,Straight,blue
user_8727,35,"5'3""",M,155 lbs.,Pear,blue
user_8728,36,"5'6""",L,170 lbs.,Straight,blue
user_8729,49,"5'7""",L,160 lbs.,Apple,blue
user_8730,33,5',M,167 lbs.,Straight,green
user_8731,30,5',M,150 lbs.,Straight,green
user_8732,29,"5'2""",M,142 lbs.,Hourglass,green
user_8733,,"5'3""",S,160 lbs.,Pear,green
user_8734,43,"5'6""",S,134 lbs.,Straight,green
user_8735,37,"5'6""",L,182 lbs.,Pear,green
user_8736,41,"5'6""",M,170 lbs.,Straight,green
user_8737,29,"5'2""",S,120 lbs.,Hourglass,green
user_8738,36,"5'5""",S,130 lbs.,Pear,green
user_8739,34,"5'5""",XS,120 lbs.,Straight,violet
user_8740,34,"5'5""",S,125 lbs.,Straight,violet
user_8741,31,"5'5""",S,135 lbs.,Hourglass,violet
user_8742,29,"5'5""",M,125 lbs.,Hourglass,multi
user_8743,34,"5'4""",3X,280 lbs.,Hourglass,multi
user_8744,28,"5'2""",M,145 lbs.,Hourglass,multi
user_8745,37,"5'2""",1X,214 lbs.,Hourglass,multi
user_8746,32,"5'7""",S,140 lbs.,Pear,multi
user_8747,32,"5'7""",L,200 lbs.,Hourglass,multi
user_8748,30,"5'6""",L,0 lbs.,,ivory
user_8749,64,"5'3""",M,116 lbs.,,ivory
user_8750,,,1X,,,ivory
user_8751,34,"5'8""",XL,210 lbs.,,ivory
user_8752,35,"5'5""",1X,0 lbs.,Apple,ivory
user_8753,43,"5'3""",L,160 lbs.,Straight,ivory
user_8754,28,"5'8""",M,155 lbs.,Pear,ivory
